,0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,19_assign,9_assign,9_assign_assign
4418,93,58,27,13,58,24,95,19,30,58,80,80,80,74,33,69,40,64000,6859,322687697779
7911,94,79,33,68,34,42,33,36,19,45,21,81,53,52,92,19,17,4913,46656,101559956668416
2324,10,58,74,75,44,74,69,56,38,58,31,21,14,30,79,89,17,4913,175616,5416169448144896
346734,57,83,84,24,22,4,38,72,78,70,14,41,69,84,47,89,45,50,373248,51998697814228992
5009,34,60,62,1,78,96,62,52,43,80,2,7,53,32,80,42,74,405224,140608,2779905883635712
335238,63,48,12,49,27,45,5,39,5,52,67,98,23,75,71,49,49,4,59319,208728361158759
335585,81,55,68,1,92,79,70,46,12,5,68,83,66,49,64,91,3,42,97336,922190162669056
50020,33,18,25,73,11,96,0,50,26,49,76,80,37,75,67,25,87,658503,125000,1953125000000000
43785,5,27,41,90,74,3,14,26,7,10,17,59,86,53,96,45,23,12167,17576,5429503678976
345307,42,50,47,71,17,80,68,11,82,29,31,0,2,60,78,13,60,45,1331,2357947691
336449,83,35,69,47,73,90,7,41,28,41,26,81,3,22,80,59,2,18,68921,327381934393961
346363,86,55,59,71,86,6,36,27,28,25,13,76,18,7,69,0,12,74,19683,7625597484987
41779,86,14,3,38,95,21,35,36,18,34,34,56,88,5,90,14,86,636056,46656,101559956668416
333418,40,0,40,11,9,56,67,62,90,36,83,47,75,14,11,64,64,23,238328,13537086546263552
1389,99,11,35,8,62,26,47,20,68,22,11,2,65,98,71,87,58,195112,8000,512000000000
335031,41,47,15,98,90,32,25,28,9,20,17,34,26,27,59,32,62,66,21952,10578455953408
333199,33,17,29,36,38,2,32,49,22,35,96,58,19,94,65,70,59,33,117649,1628413597910449
332734,91,43,61,94,76,92,57,66,19,55,76,91,98,21,57,33,57,98,287496,23762680013799936
50818,73,57,49,43,35,32,46,26,16,62,23,11,38,55,31,41,41,68921,17576,5429503678976
344886,21,68,3,72,58,99,14,89,92,88,0,12,7,30,28,1,65,8,704969,350356403707485209
333024,56,26,69,4,34,45,50,51,68,59,13,72,27,1,40,15,43,56,132651,2334165173090451
346403,20,94,72,86,62,87,11,63,90,30,34,16,84,7,46,4,82,37,250047,15633814156853823
49198,1,34,56,27,8,93,88,50,47,46,16,18,25,72,27,52,11,1331,125000,1953125000000000
333502,98,69,46,95,50,80,40,83,52,23,76,32,25,57,63,97,33,79,571787,186940255267540403
4876,53,91,42,54,55,35,16,40,1,59,35,88,86,65,80,76,41,68921,64000,262144000000000
344603,35,46,97,45,77,62,52,80,31,68,80,51,54,25,65,54,62,87,512000,134217728000000000
344354,33,90,6,97,27,15,70,8,59,18,75,13,86,67,85,58,79,37,512,134217728
333659,78,46,51,85,32,50,2,92,94,59,77,31,41,33,37,64,24,95,778688,472161363286556672
54245,92,14,11,22,56,72,76,32,32,6,14,79,82,49,85,42,14,2744,32768,35184372088832
346385,50,17,44,58,98,30,35,28,70,37,38,96,29,81,92,92,73,96,21952,10578455953408
335170,32,96,79,45,71,83,64,88,86,87,38,1,18,58,34,49,76,21,681472,316478381828866048
333138,40,25,17,95,78,70,20,83,42,31,7,3,69,59,5,74,77,56,571787,186940255267540403
319827,80,67,71,47,84,0,77,58,75,60,88,51,74,9,66,11,44,51,195112,7427658739644928
333889,98,28,78,60,92,88,80,38,43,30,76,94,29,56,0,52,93,16,54872,165216101262848
332504,74,13,84,47,56,18,35,79,85,17,77,58,12,69,63,66,89,46,493039,119851595982618319
3369,74,79,63,50,64,49,70,26,72,46,63,24,83,57,74,11,91,753571,17576,5429503678976
335728,70,82,65,13,82,43,48,95,29,78,92,41,78,0,93,60,49,17,857375,630249409724609375
347417,43,9,7,29,84,87,44,6,14,18,21,3,13,59,52,5,34,88,216,10077696
8475,38,10,72,17,90,71,48,52,80,10,49,96,5,6,47,20,24,13824,140608,2779905883635712
346415,0,19,98,29,83,67,1,40,58,35,76,72,19,27,81,88,27,97,64000,262144000000000
334378,72,32,36,60,9,44,56,57,46,46,69,12,95,34,2,22,63,23,185193,6351461955384057
3545,77,59,89,31,26,8,88,47,69,56,76,14,1,61,5,47,17,4913,103823,1119130473102767
346263,44,73,93,63,57,93,35,82,62,64,11,89,86,46,32,53,26,42,551368,167619550409708032
344863,63,36,87,18,36,64,61,27,46,26,92,5,14,67,2,7,1,50,19683,7625597484987
345070,53,69,77,62,3,82,78,87,55,1,90,15,85,54,61,9,73,54,658503,285544154243029527
43893,60,42,73,63,1,46,78,58,7,82,90,42,8,48,10,77,61,226981,195112,7427658739644928
44104,99,19,12,86,1,6,16,47,45,3,1,77,66,63,58,87,85,614125,103823,1119130473102767
336399,81,15,3,82,75,34,38,64,73,95,97,51,32,15,52,50,26,61,262144,18014398509481984
45314,74,33,53,95,12,27,30,29,52,82,93,29,89,97,90,72,1,1,24389,14507145975869
346766,76,76,31,31,27,55,78,75,2,41,81,62,64,15,89,13,3,31,421875,75084686279296875
345603,49,77,92,93,54,37,62,78,85,11,33,37,71,25,20,30,32,19,474552,106868920913284608
52239,20,25,10,21,15,36,69,38,95,74,83,24,84,73,15,75,4,64,54872,165216101262848
47185,29,94,14,46,71,36,56,56,84,22,57,13,99,33,73,88,27,19683,175616,5416169448144896
335725,89,15,84,88,94,54,30,63,9,36,88,52,82,57,79,51,38,57,250047,15633814156853823
336039,23,96,5,52,18,38,70,29,49,92,58,88,24,63,94,84,29,84,24389,14507145975869
731,53,28,24,92,77,21,76,49,1,9,41,63,85,14,7,19,97,912673,117649,1628413597910449
334722,26,84,42,62,9,72,52,64,40,93,56,16,26,39,29,0,55,20,262144,18014398509481984
345787,71,88,47,7,96,3,54,49,42,10,85,57,13,7,3,69,37,66,117649,1628413597910449
1484,30,64,6,12,5,93,13,31,34,59,45,44,32,30,53,97,74,405224,29791,26439622160671
345622,50,85,41,84,32,6,69,85,75,1,56,54,63,52,98,66,64,85,614125,231616946283203125
54692,97,67,36,29,76,13,22,42,38,96,82,89,17,45,31,43,36,46656,74088,406671383849472
345340,37,42,95,47,92,53,74,70,87,18,46,9,58,59,31,3,54,28,343000,40353607000000000
334833,27,79,15,80,13,7,78,18,69,71,15,10,37,90,51,51,36,24,5832,198359290368
335921,58,73,13,60,27,76,81,18,14,93,6,79,3,34,81,79,79,39,5832,198359290368
334482,58,73,31,71,27,91,22,19,62,77,92,64,36,34,65,83,1,93,6859,322687697779
322830,5,53,28,15,55,62,13,35,22,34,39,66,32,9,31,15,68,42,42875,78815638671875
5472,64,98,38,36,71,53,83,47,89,52,65,33,73,44,47,81,80,512000,103823,1119130473102767
346324,30,67,98,8,69,85,15,54,52,71,32,36,77,69,95,77,40,62,157464,3904305912313344
334130,75,45,84,78,54,51,0,85,62,29,49,83,8,33,77,78,73,51,614125,231616946283203125
346769,91,73,80,3,81,45,80,81,57,87,25,5,5,97,69,91,85,40,531441,150094635296999121
335327,35,25,23,36,27,98,99,96,27,47,96,44,86,50,72,3,97,66,884736,692533995824480256
332914,73,53,45,38,99,85,96,39,35,20,76,1,65,3,50,47,73,69,59319,208728361158759
987,6,50,41,39,7,50,68,26,63,23,6,90,24,4,51,75,10,1000,17576,5429503678976
47389,8,97,26,37,34,4,85,58,50,80,40,56,96,55,97,64,63,250047,195112,7427658739644928
345862,40,92,49,25,46,91,56,73,83,35,97,88,93,36,97,61,49,1,389017,58871586708267913
344759,34,65,98,61,16,90,98,24,6,31,35,94,7,46,13,1,97,76,13824,2641807540224
322741,34,4,85,42,63,55,95,42,87,22,41,17,60,25,68,17,25,14,74088,406671383849472
54656,49,90,30,32,42,42,7,56,63,48,77,89,22,60,79,93,52,140608,175616,5416169448144896
345003,39,77,11,70,28,26,92,0,7,19,0,65,97,0,62,35,36,64,0,0
336750,57,14,2,97,27,5,69,21,32,98,97,22,30,70,28,87,26,48,9261,794280046581
42050,95,96,14,13,18,2,66,33,81,20,85,83,6,4,89,94,55,166375,35937,46411484401953
4751,10,29,32,44,74,16,82,51,78,99,77,91,84,79,51,55,2,8,132651,2334165173090451
345750,51,13,83,24,2,66,65,4,12,52,3,36,90,33,17,87,9,35,64,262144
345362,35,80,2,18,99,66,29,11,41,13,64,24,65,79,82,36,21,30,1331,2357947691
9983,64,14,81,95,19,29,95,49,87,21,55,57,24,89,20,72,11,1331,117649,1628413597910449
336907,89,92,61,82,17,11,4,63,41,38,65,75,51,91,92,98,97,62,250047,15633814156853823
347374,29,43,58,26,54,71,46,73,5,59,18,48,30,22,60,5,36,64,389017,58871586708267913
53124,93,94,17,68,94,13,72,29,70,44,61,93,76,6,12,72,29,24389,24389,14507145975869
334617,30,7,66,5,78,43,57,93,53,62,62,44,84,8,12,2,80,36,804357,520411082988487293
344824,1,59,63,7,76,54,56,5,58,13,6,1,67,69,97,3,47,44,125,1953125
336167,5,48,62,34,70,32,13,18,13,36,35,70,94,62,71,59,29,59,5832,198359290368
335352,43,48,57,81,6,52,27,39,96,12,68,53,18,87,47,47,6,26,59319,208728361158759
322672,58,43,10,89,76,85,34,44,28,16,83,26,64,96,60,52,42,83,85184,618121839509504
1904,70,62,66,56,81,56,48,45,43,35,7,24,16,4,26,0,69,328509,91125,756680642578125
45080,19,35,50,85,27,0,61,53,13,68,87,26,13,15,19,18,15,3375,148877,3299763591802133
336226,30,88,63,42,93,52,88,89,67,96,2,56,50,64,38,30,98,76,704969,350356403707485209
344335,13,73,11,70,49,27,58,73,34,42,90,58,69,59,6,33,86,86,389017,58871586708267913
53655,37,23,60,27,50,83,77,29,8,76,35,23,55,62,51,39,85,614125,24389,14507145975869
334846,44,94,12,66,37,2,89,26,86,80,63,43,79,81,90,17,43,88,17576,5429503678976
344876,59,47,69,9,84,29,34,80,2,44,84,65,97,59,22,12,75,17,512000,134217728000000000
51259,18,15,64,39,90,45,26,17,40,0,84,51,32,30,24,47,54,157464,4913,118587876497
41906,70,75,47,79,69,82,28,53,20,41,26,57,11,71,43,42,41,68921,148877,3299763591802133
335450,8,10,45,96,85,6,63,91,16,32,49,87,51,52,94,58,81,41,753571,427929800129788411
320457,57,87,24,43,41,83,36,34,23,6,0,4,79,68,18,4,80,46,39304,60716992766464
344373,61,31,36,68,73,38,82,37,89,58,34,56,42,16,71,1,71,78,50653,129961739795077
336657,8,28,8,77,46,76,63,95,20,14,91,65,67,72,76,96,92,78,857375,630249409724609375
336503,77,19,1,34,34,1,25,58,97,53,19,46,74,17,50,60,72,20,195112,7427658739644928
344498,5,96,33,57,18,60,8,36,53,97,98,6,95,6,99,6,95,71,46656,101559956668416
48695,33,89,87,44,98,13,79,48,81,38,81,62,36,48,42,78,34,39304,110592,1352605460594688
333432,9,26,55,30,22,18,96,70,71,42,24,68,80,88,16,82,26,77,343000,40353607000000000
321377,15,37,32,93,77,23,86,44,89,20,58,88,7,30,14,7,34,45,85184,618121839509504
345527,63,1,67,73,53,56,9,99,60,84,69,64,74,28,65,27,37,66,970299,913517247483640899
53266,43,37,78,43,41,19,20,48,77,12,74,84,53,50,78,77,71,357911,110592,1352605460594688
321204,56,51,11,53,45,68,0,30,59,27,46,64,83,32,64,60,85,11,27000,19683000000000
344825,26,78,2,42,80,54,97,15,5,65,95,78,58,10,59,49,43,48,3375,38443359375
320067,56,55,2,1,47,92,76,18,60,46,40,99,51,29,89,66,94,75,5832,198359290368
345463,48,87,42,80,96,31,70,4,11,37,23,39,24,94,15,39,28,75,64,262144
319958,21,41,79,36,86,48,92,50,91,59,52,87,88,29,29,0,77,38,125000,1953125000000000
322223,22,16,50,20,16,8,65,37,66,27,86,83,60,67,43,62,78,43,50653,129961739795077
321543,1,44,88,21,31,63,5,50,69,37,57,48,44,52,69,93,53,80,125000,1953125000000000
323524,52,66,97,8,94,36,45,44,79,26,35,11,98,97,45,72,58,79,85184,618121839509504
346302,50,36,50,20,7,22,59,32,15,72,59,17,17,64,10,98,45,29,32768,35184372088832
50857,12,33,48,30,58,99,31,56,2,75,73,82,84,46,12,56,67,300763,175616,5416169448144896
333514,42,49,40,42,49,79,1,25,83,98,83,60,16,7,98,2,43,82,15625,3814697265625
345964,22,48,49,78,97,53,52,52,75,56,37,43,50,23,55,29,35,94,140608,2779905883635712
5528,61,13,83,16,53,21,24,25,54,94,22,19,53,68,48,70,2,8,15625,3814697265625
344423,49,41,32,53,0,85,0,28,0,98,55,40,57,59,9,71,42,82,21952,10578455953408
336550,78,89,16,45,74,8,50,44,14,80,93,38,24,81,74,13,20,75,85184,618121839509504
345769,53,97,4,78,41,49,57,71,14,96,16,56,85,44,21,73,63,84,357911,45848500718449031
344686,84,0,44,94,39,36,84,20,88,0,3,99,50,25,51,88,9,63,8000,512000000000
