,0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,19_assign,9_assign
368762,80,58,34,28,78,55,15,38,36,72,55,15,56,29,56,6,40,26,74
368610,97,33,45,37,27,67,58,51,22,83,47,0,77,21,69,76,96,8,88
368797,21,5,37,7,45,8,7,23,94,56,6,86,98,95,95,2,41,25,43
368799,25,72,16,32,2,80,98,54,67,79,50,16,68,43,18,74,99,80,27
368617,58,29,43,63,85,9,67,2,48,42,92,41,21,43,40,52,49,14,28
368616,10,16,70,83,59,76,24,2,24,64,65,33,28,20,20,90,19,38,22
368786,36,20,61,70,51,70,33,74,64,59,71,51,11,84,91,90,88,55,50
368796,20,85,58,37,35,1,81,76,99,16,27,22,80,49,69,26,95,2,89
368760,61,77,3,67,19,17,62,77,89,34,20,9,35,79,82,12,28,54,95
