,0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
11613,45,16,96,30,87,99,59,7,17,65,79,17,89,52,56,49,45,53,39
5421,96,23,94,22,16,99,60,54,26,79,9,99,96,25,45,44,46,87,75
11080,59,20,83,52,22,99,79,90,45,40,17,82,17,50,9,66,33,98,28
11485,85,53,36,80,49,99,11,81,1,62,2,72,94,8,18,4,2,83,78
11557,37,88,95,20,5,99,2,73,37,47,69,84,36,74,78,95,26,98,3
12704,80,92,13,80,44,99,68,97,9,28,60,26,64,55,20,81,86,60,83
11550,82,90,0,35,18,99,37,76,77,45,60,25,44,24,87,83,70,53,2
11149,88,36,99,72,83,99,69,96,51,44,28,89,87,11,65,80,39,56,31
10745,31,55,33,53,24,99,83,20,0,89,16,13,8,27,64,1,31,78,64
11434,94,1,18,33,86,99,9,7,20,66,33,86,70,56,20,7,24,63,65
10926,13,40,41,33,16,99,25,25,87,14,65,99,79,55,35,78,58,68,47
10846,23,25,60,35,13,99,16,99,70,49,43,28,50,32,2,26,9,84,74
11283,59,59,46,32,59,99,67,40,51,69,14,55,89,76,53,40,46,73,58
10856,84,82,21,54,15,99,51,58,48,88,42,8,2,98,53,85,76,54,58
11734,91,73,79,77,62,99,3,18,75,65,14,45,7,66,54,59,11,54,10
11385,70,44,78,74,73,99,91,1,23,71,49,40,78,9,63,31,41,89,44
12682,7,48,29,70,21,99,95,71,39,57,6,47,11,7,67,12,23,6,17
10870,8,3,15,56,87,99,61,78,15,81,89,2,80,55,77,73,86,22,9
12599,35,19,36,45,56,98,84,29,60,89,24,64,32,82,6,31,60,92,22
11397,30,51,0,54,87,98,70,32,42,26,83,92,58,31,3,69,5,4,86
12223,10,10,80,65,83,98,42,78,48,74,34,85,84,22,35,65,75,90,43
12294,52,45,18,15,56,98,4,18,12,16,2,4,48,50,98,23,81,90,65
11216,11,30,46,47,45,98,19,99,6,39,65,76,17,80,43,19,66,53,60
11665,94,94,56,1,66,98,95,18,4,71,42,68,78,82,43,74,91,27,27
12444,52,34,0,48,49,98,80,27,1,60,70,73,28,50,21,54,17,75,14
11217,59,51,75,67,93,98,50,97,24,9,14,63,17,50,35,66,68,48,60
12438,79,87,81,9,46,98,44,9,12,79,60,30,4,94,34,91,83,4,22
12205,26,31,26,88,56,98,32,57,91,60,51,9,55,22,28,12,50,96,2
11451,93,45,45,41,84,98,7,14,36,52,13,86,99,46,72,14,78,54,54
10073,70,26,5,90,67,98,52,84,66,15,23,46,9,85,24,47,52,23,63
12192,46,0,65,69,82,98,16,83,23,8,31,18,67,26,74,15,94,14,10
11469,22,31,55,79,36,98,29,17,91,86,98,36,37,43,74,30,18,24,48
11483,78,60,68,28,64,98,23,71,90,84,24,31,55,56,48,97,45,19,83
10781,82,59,58,31,2,98,48,79,67,13,58,41,1,11,28,35,3,96,36
12337,46,17,31,68,72,98,68,1,53,69,72,68,56,73,40,61,15,89,59
10809,8,37,73,6,58,98,51,39,85,60,91,25,72,30,31,91,11,2,88
12209,77,11,20,34,32,98,84,52,74,55,67,81,42,91,59,53,22,43,91
11067,6,92,95,32,37,98,36,83,32,0,87,77,35,34,89,48,75,79,76
11034,14,63,60,45,18,98,13,96,34,9,34,24,53,66,87,5,58,48,73
11427,80,29,45,22,79,98,91,91,93,66,38,94,22,21,3,28,65,87,12
12549,81,33,73,50,40,97,50,95,29,39,65,47,26,18,0,59,97,19,62
10808,65,62,6,93,33,97,80,38,20,75,39,9,47,36,22,78,98,84,77
12014,0,36,98,91,81,97,11,28,76,90,72,36,23,37,99,88,12,19,72
12545,59,64,79,42,69,97,9,19,34,6,69,37,18,39,1,39,21,41,64
5042,88,1,17,74,49,97,86,84,19,36,70,56,70,10,21,80,21,70,57
11180,54,88,94,37,16,97,13,94,84,76,12,83,20,85,49,70,66,43,52
12186,21,11,22,18,7,97,85,44,38,99,48,22,84,34,29,71,90,81,92
11962,71,85,55,78,6,97,50,50,7,50,84,42,42,62,3,77,9,84,66
11254,83,1,41,24,4,97,22,12,52,97,12,45,80,66,46,47,84,21,36
5488,78,14,96,17,7,97,83,7,22,0,72,13,63,11,46,23,54,44,20
12576,35,45,81,85,93,97,89,51,42,55,6,4,52,15,54,4,11,39,51
11868,59,45,5,17,13,97,75,1,98,95,26,8,51,81,59,54,87,77,66
10873,28,93,57,66,71,97,48,61,56,14,67,41,62,6,27,12,92,26,35
10859,93,83,37,76,53,97,2,89,52,17,51,56,91,49,31,54,80,13,99
10821,8,15,72,93,35,97,54,35,33,17,52,65,12,97,57,82,31,51,14
12261,67,25,89,87,52,97,46,41,29,25,21,29,59,61,10,94,47,36,67
11596,34,63,72,37,73,97,50,47,61,81,94,95,42,50,72,25,68,88,51
5222,55,2,7,4,36,97,13,28,92,69,72,13,82,86,87,74,10,68,61
11466,32,83,85,58,48,97,34,68,72,16,21,54,24,87,14,73,83,47,86
11295,61,85,43,38,43,97,88,90,84,28,73,36,78,78,81,16,95,37,11
10979,46,91,44,28,11,97,65,18,25,93,35,92,26,60,5,28,70,37,84
10984,72,26,82,6,30,97,86,70,79,27,26,84,93,21,0,92,15,33,0
12490,33,81,25,29,60,97,76,41,23,10,89,52,22,10,21,22,5,31,32
11679,98,99,60,61,4,97,83,23,23,5,52,48,42,47,48,51,58,80,89
12072,99,10,96,93,65,97,6,12,33,86,53,30,13,90,11,85,97,12,6
11257,94,71,60,30,79,96,18,22,41,4,99,35,34,92,2,22,70,0,10
10241,29,86,2,72,9,96,27,22,99,87,4,40,9,83,10,37,10,50,73
10954,2,88,14,99,13,96,23,32,23,3,41,86,10,14,35,63,68,94,20
12445,28,75,83,27,73,96,61,52,11,6,15,96,86,43,11,32,50,96,3
12621,98,31,89,11,94,96,78,20,71,28,64,38,80,21,4,41,90,1,71
10897,82,85,24,94,75,96,86,83,60,65,7,11,22,97,92,59,11,50,76
11918,60,93,6,95,12,96,11,84,64,64,19,27,36,73,87,45,64,35,19
12029,94,58,10,14,90,96,24,83,21,93,42,97,20,75,54,21,44,32,29
12049,17,27,49,0,56,96,57,93,41,53,32,5,31,70,11,18,48,18,94
11924,43,26,85,24,44,96,66,75,0,81,84,28,53,53,58,37,38,34,78
11077,86,45,39,29,14,96,64,56,97,23,90,45,88,60,96,28,92,53,23
12198,32,46,23,4,85,96,23,88,80,57,96,39,43,97,76,69,13,12,20
10977,65,13,0,42,39,96,23,48,91,72,65,4,41,49,27,15,19,73,85
11481,61,28,93,93,56,96,28,38,38,20,19,50,24,21,20,28,43,18,69
12382,40,8,7,31,87,96,49,76,45,9,84,41,3,94,25,53,68,55,16
12114,17,32,28,56,94,96,48,95,69,73,1,23,44,74,89,36,25,8,68
10197,25,96,38,88,89,96,41,53,46,79,77,80,43,7,20,43,40,87,49
12005,82,47,34,21,58,96,78,71,3,27,12,32,67,36,13,89,16,98,46
12677,93,89,83,86,23,96,24,86,0,49,66,93,13,7,4,84,90,66,93
11400,57,71,34,48,55,96,53,71,85,70,5,56,70,86,72,93,56,13,85
11151,11,77,79,15,88,96,9,65,81,71,55,6,7,32,7,21,18,69,7
11562,94,78,68,77,38,96,17,88,61,86,7,25,35,33,36,78,73,94,78
12507,42,53,16,16,87,96,45,64,57,11,51,43,65,99,32,19,5,66,38
11035,48,50,3,4,73,96,1,28,9,42,47,12,97,69,56,3,76,35,41
5251,15,25,18,98,14,96,97,5,79,71,35,99,46,16,60,15,15,56,94
12554,58,66,5,25,59,96,62,94,85,13,12,62,69,24,14,43,80,40,77
12235,62,43,99,11,99,96,52,4,26,19,13,32,87,0,16,36,76,76,82
11249,75,15,48,77,58,96,79,62,90,34,42,39,71,90,39,60,4,46,82
11653,77,10,59,40,12,96,31,73,31,82,52,63,39,23,33,44,44,92,32
11784,10,78,43,14,20,96,38,14,43,65,21,42,66,27,44,29,34,21,34
10894,22,99,31,38,60,96,72,89,74,49,54,51,7,17,65,74,28,50,93
10905,5,64,20,91,74,96,47,78,26,80,44,81,44,6,71,86,21,53,44
12221,44,47,79,45,59,96,88,31,79,66,11,46,80,83,21,73,74,71,34
12378,18,9,79,65,93,95,48,39,82,75,60,81,43,2,33,13,64,85,24
11577,13,32,90,78,7,95,20,72,54,2,30,51,41,20,13,40,36,14,83
5499,44,98,13,69,62,95,18,83,64,76,23,36,36,68,58,58,4,81,28
10998,78,26,5,88,42,95,85,26,71,23,45,67,41,56,59,0,93,52,90
12468,7,66,3,57,9,95,97,30,1,73,15,94,69,82,54,98,89,72,12
11827,44,7,74,3,27,95,83,12,6,32,97,34,79,20,36,93,20,10,42
12247,27,53,53,29,24,95,72,64,57,65,77,48,25,47,0,56,66,16,76
11137,59,71,13,17,73,95,50,61,49,74,79,70,7,90,50,81,20,84,43
12408,89,0,31,51,52,95,55,22,40,90,20,3,42,76,41,55,72,86,95
