,0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,19_assign,9_assign
4418,93,58,27,13,58,24,95,19,30,58,80,80,80,74,33,69,40,64000,6859
7911,94,79,33,68,34,42,33,36,19,45,21,81,53,52,92,19,17,4913,46656
2324,10,58,74,75,44,74,69,56,38,58,31,21,14,30,79,89,17,4913,175616
346734,57,83,84,24,22,4,38,72,78,70,14,41,69,84,47,89,45,50,373248
5009,34,60,62,1,78,96,62,52,43,80,2,7,53,32,80,42,74,405224,140608
335238,63,48,12,49,27,45,5,39,5,52,67,98,23,75,71,49,49,4,59319
335585,81,55,68,1,92,79,70,46,12,5,68,83,66,49,64,91,3,42,97336
50020,33,18,25,73,11,96,0,50,26,49,76,80,37,75,67,25,87,658503,125000
43785,5,27,41,90,74,3,14,26,7,10,17,59,86,53,96,45,23,12167,17576
345307,42,50,47,71,17,80,68,11,82,29,31,0,2,60,78,13,60,45,1331
336449,83,35,69,47,73,90,7,41,28,41,26,81,3,22,80,59,2,18,68921
346363,86,55,59,71,86,6,36,27,28,25,13,76,18,7,69,0,12,74,19683
41779,86,14,3,38,95,21,35,36,18,34,34,56,88,5,90,14,86,636056,46656
333418,40,0,40,11,9,56,67,62,90,36,83,47,75,14,11,64,64,23,238328
1389,99,11,35,8,62,26,47,20,68,22,11,2,65,98,71,87,58,195112,8000
335031,41,47,15,98,90,32,25,28,9,20,17,34,26,27,59,32,62,66,21952
333199,33,17,29,36,38,2,32,49,22,35,96,58,19,94,65,70,59,33,117649
332734,91,43,61,94,76,92,57,66,19,55,76,91,98,21,57,33,57,98,287496
50818,73,57,49,43,35,32,46,26,16,62,23,11,38,55,31,41,41,68921,17576
344886,21,68,3,72,58,99,14,89,92,88,0,12,7,30,28,1,65,8,704969
333024,56,26,69,4,34,45,50,51,68,59,13,72,27,1,40,15,43,56,132651
346403,20,94,72,86,62,87,11,63,90,30,34,16,84,7,46,4,82,37,250047
49198,1,34,56,27,8,93,88,50,47,46,16,18,25,72,27,52,11,1331,125000
