,0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,19_assign,9_assign,11_assign
43640,87,36,31,43,33,56,1,56,34,97,61,3,81,70,8,53,62,238328,175616,912673
347540,43,5,30,82,36,93,11,42,95,25,93,12,4,36,72,64,48,75,74088,15625
368517,37,20,30,47,39,5,79,65,33,21,60,70,63,2,27,74,79,44,77,84
322271,7,50,33,92,33,74,93,21,89,29,90,65,86,79,18,65,67,41,9261,24389
368518,60,62,80,26,72,16,78,90,41,16,88,57,69,83,90,4,29,94,6,75
368519,39,9,56,42,84,90,84,33,74,25,63,38,98,45,12,82,31,66,13,43
368520,87,11,19,60,7,27,81,69,44,94,66,3,95,57,4,98,6,65,73,71
368521,82,18,65,44,24,9,55,60,60,41,45,8,42,44,41,15,38,28,93,9
368522,61,59,54,0,72,37,73,90,92,96,52,55,24,14,23,84,69,14,80,78
368523,49,53,85,24,18,56,17,16,70,63,72,2,97,62,45,98,11,99,96,3
368524,29,15,58,46,77,85,55,47,54,27,45,0,43,60,3,79,33,42,96,40
368525,92,84,95,57,91,74,89,19,26,51,30,24,73,50,17,87,47,29,83,20
368526,81,88,98,71,28,64,25,15,57,83,32,5,16,62,10,55,85,11,90,93
368527,25,1,68,52,13,44,60,96,78,83,45,92,16,99,31,15,22,84,69,0
368528,12,11,63,56,44,39,62,87,65,67,96,4,21,88,34,54,60,13,74,6
