,0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,19_assign,9_assign,11_assign
368611,73,72,99,35,24,88,47,69,43,75,99,12,76,12,55,20,12,55,92,21
368597,87,26,0,99,85,79,2,81,57,19,82,95,50,2,61,91,38,22,70,76
368542,59,26,45,51,52,65,38,24,6,66,93,10,54,13,60,43,83,28,92,82
368565,48,25,3,40,42,30,62,95,99,58,41,56,44,23,29,9,37,84,5,15
368562,59,36,51,2,47,60,82,28,69,57,25,35,27,77,70,42,66,39,30,79
368610,97,33,45,37,27,67,58,51,22,83,47,0,77,21,69,76,96,8,88,65
368589,90,3,57,11,90,14,90,54,42,84,11,55,94,50,42,1,88,25,36,72
368550,39,45,0,91,62,75,3,70,50,59,42,54,90,2,50,97,19,69,93,66
368595,1,81,16,59,26,83,97,82,43,65,46,16,81,48,25,63,16,64,60,87
368528,12,11,63,56,44,39,62,87,65,67,96,4,21,88,34,54,60,13,74,6
368612,47,67,44,89,58,98,81,18,13,71,56,11,29,96,72,54,39,77,31,66
368551,84,2,69,35,78,76,39,78,0,86,22,85,72,67,74,37,86,92,14,79
368518,60,62,80,26,72,16,78,90,41,16,88,57,69,83,90,4,29,94,6,75
368603,12,6,73,72,19,14,80,96,17,65,89,26,68,68,75,27,15,20,90,47
368614,24,36,4,95,43,15,10,3,92,83,1,52,78,36,55,82,51,56,98,77
368606,38,93,69,20,75,53,34,5,54,12,66,91,29,83,17,51,16,36,26,98
368567,17,98,42,51,19,68,72,1,10,23,98,63,93,73,20,71,77,45,19,88
368580,26,36,74,86,52,8,45,43,46,83,83,87,0,92,78,28,6,13,3,95
368517,37,20,30,47,39,5,79,65,33,21,60,70,63,2,27,74,79,44,77,84
368600,41,25,26,65,48,28,40,80,10,67,23,55,12,67,96,81,72,28,62,20
368541,27,36,7,5,33,82,3,29,8,8,92,67,71,21,61,67,89,11,39,99
368546,60,76,28,31,21,97,55,62,55,26,11,36,53,78,68,51,0,90,19,86
368576,60,58,99,29,72,11,8,13,52,68,84,98,14,5,9,59,11,8,60,47
368569,37,55,20,33,70,78,17,62,40,89,69,17,41,45,57,17,16,69,26,35
368545,64,25,29,39,44,56,98,28,55,48,58,2,98,80,44,96,68,18,26,28
368531,67,41,55,82,60,48,92,32,39,22,30,73,4,52,88,5,86,66,56,55
368523,49,53,85,24,18,56,17,16,70,63,72,2,97,62,45,98,11,99,96,3
368572,29,30,93,43,96,14,18,67,93,74,16,73,11,28,79,66,24,97,67,49
368537,32,15,91,20,27,52,81,39,10,12,81,39,37,61,74,90,28,27,48,85
368557,47,91,60,38,49,36,12,56,49,0,9,15,20,97,29,97,96,0,11,47
322271,7,50,33,92,33,74,93,21,89,29,90,65,86,79,18,65,67,41,9261,24389
368615,72,35,77,30,24,90,5,33,99,44,8,56,10,70,76,74,29,2,28,55
368616,10,16,70,83,59,76,24,2,24,64,65,33,28,20,20,90,19,38,22,55
368617,58,29,43,63,85,9,67,2,48,42,92,41,21,43,40,52,49,14,28,78
368618,88,16,56,99,32,85,73,29,40,82,90,62,76,36,58,6,50,9,57,19
368619,2,10,25,33,59,27,29,30,51,86,68,50,71,35,62,64,75,53,84,10
368620,73,31,95,52,42,95,33,5,66,77,82,1,83,15,84,63,54,41,85,77
368621,27,82,82,23,58,49,10,61,62,37,94,20,59,2,33,49,11,75,14,69
368622,36,72,13,93,84,22,59,62,97,68,71,75,3,1,56,83,18,86,86,6
368623,80,96,20,23,69,27,45,20,67,6,56,32,28,1,33,15,62,26,12,44
368624,48,61,37,5,88,71,35,35,83,28,31,68,98,33,65,93,36,51,96,73
368625,68,8,93,0,86,45,86,26,17,31,79,1,32,15,38,74,23,20,66,61
368626,48,71,53,70,35,46,33,83,80,91,36,10,98,47,33,88,66,58,44,20
368627,28,19,25,25,8,3,53,32,18,3,5,98,24,88,67,68,40,94,29,23
368628,40,72,94,69,51,48,58,30,59,65,48,53,95,32,46,7,53,17,37,76
368629,52,82,46,80,73,14,72,28,16,23,87,30,68,39,57,79,93,29,38,14
368630,25,4,19,71,81,99,94,38,6,24,38,72,85,97,24,54,76,29,96,76
368631,48,81,11,3,81,30,56,30,69,10,25,51,5,94,9,44,61,4,43,41
368632,88,26,79,48,7,35,95,34,17,60,49,66,62,77,69,95,40,80,3,97
368633,88,1,78,14,45,35,33,15,23,13,2,72,58,24,36,58,22,27,27,37
368634,13,34,11,99,43,58,64,28,19,72,72,96,38,78,48,38,18,88,51,70
368635,46,3,49,93,74,18,23,40,51,39,83,42,22,33,59,23,17,91,9,27
368636,77,5,45,96,37,18,10,47,14,74,54,21,79,66,82,10,54,44,88,48
368637,83,90,61,78,63,9,72,1,38,89,88,57,59,74,75,80,60,23,55,89
368638,18,81,51,66,58,12,68,27,21,33,16,87,55,77,38,11,22,33,75,27
