,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19
5202,55,81,99,13,43,99,15,14,33,37,89,52,40,51,69,71,1,64,23
5489,91,56,76,83,31,99,3,26,65,44,12,51,62,69,0,17,10,2,55
4859,91,20,54,69,6,99,46,4,51,65,70,5,58,56,80,91,11,11,28
5082,74,66,18,97,59,99,42,77,22,26,78,1,87,1,40,47,14,86,14
5543,66,99,87,42,62,99,38,91,4,57,90,61,77,32,1,47,17,49,34
4935,41,40,65,13,39,99,18,17,11,88,82,96,21,86,16,3,32,35,57
10169,37,98,27,88,29,99,65,48,39,31,18,61,57,35,70,34,47,93,61
10172,20,1,50,24,44,99,98,16,58,37,3,2,57,21,71,74,14,48,86
10222,4,85,63,21,20,99,3,36,24,44,57,65,8,64,7,55,88,95,51
10232,94,69,26,32,95,99,77,42,22,83,83,17,59,50,61,17,5,41,72
10288,67,61,70,9,56,99,47,43,96,65,59,84,71,26,29,35,87,25,35
10631,50,70,22,15,79,99,63,43,44,44,7,39,15,86,25,98,87,38,52
4920,94,96,26,59,75,98,14,77,69,94,74,22,80,39,48,7,48,10,46
10150,33,76,55,21,15,98,32,90,16,88,52,86,18,32,47,68,18,99,57
10180,83,65,22,84,7,98,90,84,30,64,62,37,69,53,86,66,86,55,26
10233,54,49,66,79,38,98,11,99,41,71,24,66,52,28,52,8,58,55,74
10268,49,15,30,39,47,98,37,93,20,71,85,84,78,40,6,68,35,85,16
10590,45,89,82,60,21,98,62,59,26,0,27,8,91,12,62,17,63,71,34
5348,22,16,33,52,0,97,20,24,32,25,64,87,63,2,28,0,10,54,38
5089,22,15,32,97,29,97,44,62,65,32,73,93,21,65,84,98,17,78,33
4784,57,32,27,67,49,97,17,5,33,6,79,25,14,70,63,55,52,31,76
10126,77,34,60,5,78,97,14,68,0,6,35,11,5,23,98,4,70,65,50
10229,32,37,50,44,26,97,9,81,80,24,25,84,34,66,28,33,62,76,11
5393,27,74,78,6,17,96,38,83,91,35,32,22,87,87,73,8,18,77,83
5241,66,41,39,64,62,96,2,35,28,4,3,93,38,19,38,91,22,58,5
10105,82,96,42,23,70,96,0,50,5,18,82,38,9,99,81,55,43,82,75
5072,76,43,33,66,19,96,78,15,51,58,75,97,18,51,80,44,52,74,87
10125,66,55,57,34,66,96,48,64,68,15,48,98,29,38,92,98,96,67,82
10299,26,11,98,87,2,96,36,80,79,25,49,38,82,45,1,97,59,25,77
4971,76,28,15,69,3,95,56,52,70,40,16,93,42,40,74,72,31,2,44
4936,86,19,72,22,52,95,83,28,30,12,22,29,63,2,12,24,37,68,81
10087,72,70,89,99,17,95,51,79,80,69,76,61,57,91,83,98,39,41,22
5306,66,25,44,98,13,94,36,52,21,59,39,26,63,82,14,49,20,48,26
5031,93,6,32,90,22,94,15,31,10,61,60,87,15,15,70,7,24,38,78
5168,10,97,60,27,12,94,61,79,53,54,14,28,92,68,73,81,40,59,59
5425,4,28,79,53,73,94,23,64,52,49,86,31,74,2,94,68,48,17,91
10178,64,57,24,57,14,94,46,11,37,7,93,92,51,10,85,38,86,57,22
10645,4,14,46,33,97,94,9,48,42,24,73,67,46,39,6,70,35,16,97
5009,56,85,91,11,23,93,10,52,96,40,24,28,12,16,22,9,8,71,36
4772,22,78,28,20,98,93,8,0,84,14,28,67,83,19,14,63,15,38,66
5446,65,3,95,6,39,93,21,95,43,13,46,83,13,38,44,10,17,2,14
4890,56,65,56,63,71,93,14,67,92,14,39,60,52,22,99,86,28,49,10
10086,23,4,28,12,15,93,53,28,38,46,18,4,92,23,33,76,30,37,0
5196,54,41,77,24,31,93,54,67,75,44,29,81,93,41,6,68,43,80,37
4744,14,89,86,90,45,93,16,59,72,59,84,11,19,92,18,75,44,10,22
5232,92,8,98,79,92,93,40,51,61,14,87,83,19,86,88,75,48,96,92
10253,35,58,29,82,92,93,48,77,53,90,67,33,45,75,54,48,95,87,97
10610,72,17,97,75,48,93,15,91,27,67,16,53,50,96,13,73,65,56,44
4790,33,99,90,90,6,92,52,69,3,40,64,36,96,95,8,18,9,28,19
5335,57,29,20,91,75,92,9,15,70,68,95,57,50,22,1,6,13,17,47
5272,85,94,20,36,42,92,61,50,28,66,38,61,23,42,3,84,51,16,15
10140,9,77,58,32,63,92,74,90,53,50,77,22,43,78,15,88,40,32,10
10187,57,0,54,71,88,92,15,39,38,68,90,79,84,7,3,32,22,18,92
10262,34,98,23,58,74,92,8,36,92,55,24,81,94,17,77,78,18,42,42
10273,82,94,29,47,27,92,28,71,88,30,40,26,10,15,86,41,57,6,69
10571,85,14,82,98,27,92,34,58,45,81,80,69,59,42,45,77,75,67,48
10599,2,29,88,84,80,92,37,66,76,30,13,13,26,28,68,49,60,96,62
10024,81,92,65,30,51,91,53,96,15,33,55,3,61,98,82,14,17,16,20
5456,69,37,17,63,46,91,51,91,86,81,27,7,63,86,68,58,23,6,59
5411,58,11,18,81,17,91,92,38,83,73,17,89,2,93,61,34,44,70,8
5154,59,59,60,3,0,91,4,48,95,78,34,70,5,73,58,19,46,16,19
5486,32,29,48,13,62,91,79,16,10,66,97,82,40,96,44,70,46,84,23
4793,60,55,7,14,98,91,94,60,54,66,86,49,48,39,12,69,52,35,23
10596,74,88,69,58,98,91,3,11,2,77,96,99,51,59,13,79,88,53,78
