,0,1,2,4,6,7,8,9,10,11,12,14,15,16,17,18,19,19_assign,9_assign
368713,81,38,76,73,63,9,42,77,24,73,78,9,73,62,81,99,44,35,86
368523,49,53,85,24,18,56,17,16,70,63,72,2,97,62,45,98,11,99,96
368550,39,45,0,91,62,75,3,70,50,59,42,54,90,2,50,97,19,69,93
368545,64,25,29,39,44,56,98,28,55,48,58,2,98,80,44,96,68,18,26
368632,88,26,79,48,7,35,95,34,17,60,49,66,62,77,69,95,40,80,3
368729,54,82,18,57,26,41,51,41,81,48,37,59,31,30,58,95,69,4,10
368616,10,16,70,83,59,76,24,2,24,64,65,33,28,20,20,90,19,38,22
368622,36,72,13,93,84,22,59,62,97,68,71,75,3,1,56,83,18,86,86
368614,24,36,4,95,43,15,10,3,92,83,1,52,78,36,55,82,51,56,98
368600,41,25,26,65,48,28,40,80,10,67,23,55,12,67,96,81,72,28,62
368637,83,90,61,78,63,9,72,1,38,89,88,57,59,74,75,80,60,23,55
368728,82,78,92,15,51,13,67,36,94,42,86,51,86,43,55,78,50,28,46
368718,79,82,42,14,52,14,18,83,78,47,86,43,17,87,61,77,5,99,38
368610,97,33,45,37,27,67,58,51,22,83,47,0,77,21,69,76,96,8,88
368725,30,26,49,19,3,37,18,8,86,82,54,13,82,13,77,76,95,15,17
368717,80,1,53,85,35,45,31,99,69,67,95,57,19,33,83,75,7,2,4
368615,72,35,77,30,24,90,5,33,99,44,8,56,10,70,76,74,29,2,28
368730,43,4,44,64,93,59,7,26,5,45,75,45,96,58,79,69,50,21,24
368714,52,59,44,41,44,62,82,55,87,50,15,24,23,52,53,68,84,20,28
368572,29,30,93,43,96,14,18,67,93,74,16,73,11,28,79,66,24,97,67
368619,2,10,25,33,59,27,29,30,51,86,68,50,71,35,62,64,75,53,84
368620,73,31,95,52,42,95,33,5,66,77,82,1,83,15,84,63,54,41,85
368595,1,81,16,59,26,83,97,82,43,65,46,16,81,48,25,63,16,64,60
368576,60,58,99,29,72,11,8,13,52,68,84,98,14,5,9,59,11,8,60
368612,47,67,44,89,58,98,81,18,13,71,56,11,29,96,72,54,39,77,31
368528,12,11,63,56,44,39,62,87,65,67,96,4,21,88,34,54,60,13,74
368732,58,56,63,98,93,85,63,2,3,83,22,94,90,51,10,52,77,5,56
368617,58,29,43,63,85,9,67,2,48,42,92,41,21,43,40,52,49,14,28
368734,23,37,82,17,89,39,35,25,6,86,21,79,76,70,26,50,81,23,85
368737,63,11,38,22,50,13,44,91,27,74,31,6,14,73,83,46,91,67,58
368724,14,41,54,91,75,79,53,15,89,71,34,48,8,95,61,46,58,29,40
368746,0,77,3,16,51,67,70,80,37,31,62,53,9,39,63,20,91,31,79
368747,15,54,5,16,32,29,60,9,44,34,61,68,10,32,51,89,28,66,99
368748,91,72,26,2,36,8,44,11,89,83,92,78,12,38,34,5,29,48,91
368749,27,23,53,58,5,67,20,82,65,24,79,64,87,15,8,50,85,53,3
368750,37,32,62,47,81,33,98,84,87,32,84,38,27,27,9,41,81,50,51
368751,17,72,42,17,42,87,58,6,96,51,20,51,75,92,83,24,58,70,30
368752,59,87,86,27,34,77,45,9,86,90,26,11,68,77,57,57,34,50,29
368753,95,65,98,87,80,71,33,39,41,39,81,25,45,26,60,71,2,35,42
368754,39,20,45,0,6,88,96,71,46,23,75,7,93,29,72,71,57,59,59
368755,86,68,96,72,3,28,64,40,25,68,54,74,64,52,54,88,79,66,89
368756,6,5,21,24,83,33,10,3,42,56,72,98,73,95,69,57,95,95,47
368757,44,24,7,28,53,44,44,50,13,76,87,7,62,96,62,62,0,22,42
368758,99,57,81,56,18,38,35,68,2,75,35,71,23,98,34,1,77,84,32
368759,79,96,48,41,90,15,85,57,21,68,72,18,41,40,83,62,22,33,97
