,0,1,2,3,5,6,7,8,9
5155,56.6,58.8,49.8,41.8,41.6,58.2,66.2,99.0,51.2
5159,52.0,65.0,47.166666666666664,46.333333333333336,35.666666666666664,63.666666666666664,70.16666666666667,99.0,57.0
5160,58.285714285714285,56.142857142857146,50.57142857142857,41.57142857142857,39.57142857142857,67.71428571428571,72.71428571428571,99.0,51.42857142857143
5188,63.25,60.625,55.375,46.5,46.25,65.625,69.125,99.0,49.375
5370,67.22222222222223,61.333333333333336,52.55555555555556,45.55555555555556,46.44444444444444,58.77777777777778,71.55555555555556,99.0,52.22222222222222
5493,64.4,60.0,55.7,47.2,51.4,58.6,65.6,99.0,52.8
4017,58.81818181818182,57.18181818181818,55.81818181818182,45.81818181818182,47.09090909090909,53.54545454545455,68.27272727272727,99.0,53.90909090909091
5506,55.916666666666664,53.416666666666664,56.666666666666664,46.833333333333336,46.5,53.5,70.08333333333333,99.0,56.333333333333336
5610,52.61538461538461,52.30769230769231,58.61538461538461,46.61538461538461,44.69230769230769,53.15384615384615,71.23076923076923,99.0,54.15384615384615
5773,51.642857142857146,51.714285714285715,58.357142857142854,44.642857142857146,42.285714285714285,52.642857142857146,69.64285714285714,99.0,54.357142857142854
5893,51.2,53.0,55.733333333333334,45.0,42.46666666666667,51.733333333333334,66.06666666666666,99.0,56.0
6200,53.0,51.1875,57.5625,46.0625,40.0,51.5625,65.4375,99.0,58.25
143,51.529411764705884,48.23529411764706,55.76470588235294,44.0,41.8235294117647,52.411764705882355,64.23529411764706,99.0,57.1764705882353
638,51.05555555555556,51.0,57.333333333333336,43.611111111111114,43.44444444444444,55.0,60.888888888888886,99.0,54.666666666666664
5027,51.21052631578947,50.89473684210526,55.78947368421053,41.473684210526315,44.05263157894737,57.26315789473684,59.578947368421055,99.0,55.10526315789474
5002,49.65,52.05,54.35,39.55,45.65,58.8,59.1,99.0,54.1
9342,50.523809523809526,53.523809523809526,53.38095238095238,39.19047619047619,45.714285714285715,59.57142857142857,60.333333333333336,99.0,51.95238095238095
4949,50.95454545454545,52.31818181818182,51.04545454545455,37.81818181818182,46.77272727272727,56.86363636363637,59.40909090909091,99.0,53.0
9507,52.56521739130435,50.43478260869565,50.130434782608695,36.73913043478261,48.869565217391305,55.08695652173913,58.56521739130435,99.0,54.17391304347826
4202,51.541666666666664,49.5,51.125,37.541666666666664,49.208333333333336,53.041666666666664,56.75,99.0,53.375
4231,52.88,47.96,51.24,37.84,48.8,51.8,56.0,99.0,52.92
4272,50.96153846153846,46.23076923076923,49.88461538461539,38.11538461538461,48.0,51.38461538461539,56.92307692307692,99.0,51.76923076923077
985,49.7037037037037,45.407407407407405,49.888888888888886,37.03703703703704,46.2962962962963,49.925925925925924,57.629629629629626,99.0,50.370370370370374
4352,49.964285714285715,44.67857142857143,49.357142857142854,36.964285714285715,47.785714285714285,51.142857142857146,56.785714285714285,99.0,51.25
4438,51.48275862068966,45.172413793103445,50.44827586206897,36.0,49.37931034482759,50.62068965517241,55.275862068965516,99.0,51.689655172413794
9413,50.5,44.43333333333333,49.9,37.3,48.233333333333334,49.833333333333336,55.63333333333333,99.0,52.36666666666667
4561,49.483870967741936,45.774193548387096,50.29032258064516,36.45161290322581,48.12903225806452,51.12903225806452,55.45161290322581,99.0,51.193548387096776
4665,49.625,44.96875,50.0625,38.03125,48.1875,52.3125,54.96875,99.0,52.25
4732,48.21212121212121,44.84848484848485,49.72727272727273,37.24242424242424,49.09090909090909,52.21212121212121,54.27272727272727,99.0,51.484848484848484
